,index,film_title,year,genre,duration,avg_vote
5995,43641,Concussion,2015,Drama,121,6.3
5996,43642,February,2015,Horror,93,5.8
5997,43667,The Family Fang,2015,Comedy,105,6.4
5998,43673,De Palma,2015,Documentary,109,8.3
5999,43676,Big Stone Gap,2015,Comedy,96,4.8
6000,43677,He Named Me Malala,2015,Documentary,87,5.6
6001,43684,Free in Deed,2015,Drama,98,6.0
6002,43692,Tell Tale Lies,2015,Thriller,85,7.0
6003,43694,Lake Placid vs. Anaconda,2015,Action,86,4.0
6004,43697,Always Watching: A Marble Hornets Story,2015,Horror,92,3.0
6005,43698,Dark Moon Rising,2015,Fantasy,124,2.0
6006,43699,Prey for Death,2015,Western,80,6.0
6007,43700,Paternity Leave,2015,Comedy,90,4.0
6008,43701,Harbinger Down,2015,Horror,82,3.2
6009,43702,Born to be Blue,2015,Biography,97,6.5
6010,43713,Anguish,2015,Horror,91,5.4
6011,43717,He Never Died,2015,Horror,99,6.0
6012,43723,Some Kind of Hate,2015,Horror,82,5.0
6013,43724,Synchronicity,2015,Fantasy,101,4.9
6014,43725,Tales of Halloween,2015,Horror,92,5.5
6015,43726,They Look Like People,2015,Drama,80,6.0
6016,43727,San Andreas Quake,2015,Action,84,2.3
6017,43728,Mega Shark vs. Kolossus,2015,Action,89,2.2
6018,43729,Curve,2015,Thriller,86,4.5
6019,43730,Tremors 5: Bloodlines,2015,Action,90,4.4
6020,43734,Mifune: Last Samurai,2015,Documentary,70,6.0
6021,43737,The Fits,2015,Drama,71,7.0
6022,43738,Amazing Grace,2015,Documentary,120,5.0
6023,43740,Heist,2015,Action,93,5.1
6024,43744,Lace Crater,2015,Comedy,83,4.3
6025,43748,The Devil's Candy,2015,Horror,90,5.8
6026,43749,The Girl in the Photographs,2015,Horror,95,4.0
6027,43751,Southbound,2015,Horror,89,5.4
6028,43754,Keith Richards: Under the Influence,2015,Documentary,82,6.2
6029,43757,Being Charlie,2015,Drama,97,7.7
6030,43758,The Meddler,2015,Comedy,110,5.1
6031,43764,After Words,2015,Drama,91,6.0
6032,43765,Alleluia! The Devil's Carnival,2015,Horror,97,4.0
6033,43766,12 Rounds 3: Lockdown,2015,Action,90,2.0
6034,43779,Daddy,2015,Comedy,89,4.0
6035,43782,Hitting the Apex,2015,Documentary,138,6.3
6036,43789,Woodlawn,2015,Drama,123,5.5
6037,43798,Danny Says,2015,Documentary,105,7.0
6038,43804,Goddess of Love,2015,Drama,93,5.5
6039,43817,Chi-Raq,2015,Drama,127,6.5
6040,43836,Avengers Grimm,2015,Fantasy,86,2.8
6041,43840,Shark Lake,2015,Thriller,92,4.3
6042,43841,Lazer Team,2015,Fantasy,90,5.0
6043,43842,Jesse Stone: Lost in Paradise,2015,Thriller,90,5.7
6044,43844,I Spit on Your Grave 3,2015,Horror,91,2.5
6045,43845,The Exorcism of Molly Hartley,2015,Horror,96,3.7
6046,43846,Darling,2015,Thriller,78,6.2
6047,43847,Invisible Sister,2015,Adventure,90,4.7
6048,43850,Western Religion,2015,Western,105,5.0
6049,43852,Henry Gamble's Birthday Party,2015,Drama,87,6.3
6050,43855,Embers,2015,Drama,85,5.7
6051,43858,Bloodsucking Bastards,2015,Comedy,86,4.0
6052,43861,Freaks of Nature,2015,Comedy,92,6.0
6053,43874,Lost in the Sun,2015,Action,90,7.0
6054,43876,The Ridiculous 6,2015,Comedy,119,5.5
6055,43886,S&M Sally,2015,Comedy,90,3.5
6056,43887,Reel in the Closet,2015,Documentary,70,5.0
6057,43890,VANish,2015,Action,79,4.0
6058,43892,The Preacher's Sin,2015,Drama,90,1.0
6059,43893,Magic Stocking,2015,Comedy,90,8.0
6060,43900,On the Twelfth Day of Christmas,2015,Comedy,90,7.0
6061,43908,A Morning Light,2015,Drama,82,5.0
6062,43912,Most Likely to Die,2015,Horror,90,1.0
6063,43913,Terrordactyl,2015,Action,95,3.3
6064,43914,16 and Missing,2015,Thriller,90,3.5
6065,43917,Cyber Case,2015,Thriller,90,4.5
6066,43918,Don't Wake Mommy,2015,Drama,90,3.3
6067,43919,Dispatch,2015,Thriller,90,4.0
6068,43922,Tut,2015,Biography,270,6.3
6069,43924,#Horror,2015,Drama,90,2.5
6070,43926,Criminal Activities,2015,Thriller,94,4.8
6071,43927,A Very Murray Christmas,2015,Comedy,56,5.6
6072,43928,12 Gifts of Christmas,2015,Comedy,90,2.0
6073,43930,Pavarotti - Il concerto di Natale,2015,Musical,81,5.0
6074,43931,R.L. Stine's Monsterville: The Cabinet of Souls,2015,Comedy,85,4.0
6075,43933,Crown for Christmas,2015,Romantic,90,6.0
6076,43935,Dementia,2015,Thriller,90,5.5
6077,43936,Close Range,2015,Action,80,3.6
6078,43937,Girl Missing,2015,Thriller,90,4.8
6079,43938,A Kind of Magic,2015,Romantic,90,6.8
6080,43939,Lost Boy,2015,Drama,88,4.8
6081,43940,A Mother Betrayed,2015,Thriller,90,2.5
6082,43941,Hidden,2015,Horror,84,5.7
6083,43942,The House Sitter,2015,Thriller,90,6.6
6084,43943,Stolen from the Suburbs,2015,Drama,90,4.0
6085,43944,Swipe,2015,Thriller,90,3.9
6086,43945,A Teacher's Obsession,2015,Drama,83,3.5
6087,43947,Carnage Park,2015,Horror,86,5.5
6088,43954,The Flight Before Christmas,2015,Comedy,90,8.0
6089,43955,Stalked by My Doctor,2015,Thriller,90,6.4
6090,43956,Other People,2015,Drama,97,5.0
6091,43958,Parallels,2015,Fantasy,83,5.5
6092,43961,Christmas Land,2015,Romantic,90,3.0
6093,43964,Splitting Adam,2015,Comedy,91,8.7
6094,43965,CSI: Immortality,2015,Thriller,87,4.0
6095,43968,Away and Back,2015,Comedy,96,4.4
6096,43972,Navy SEALs vs. Zombies,2015,Action,97,3.4
6097,43973,Meet My Valentine,2015,Drama,90,6.0
6098,43977,The Condemned 2,2015,Action,90,6.0
6099,43979,Bad Sister,2015,Thriller,87,6.0
6100,43984,3 Headed Shark Attack,2015,Action,89,2.2
6101,43987,Badge of Honor,2015,Thriller,94,6.0
6102,43990,Operator,2015,Action,88,3.4
6103,43993,Roxy the Movie,2015,Documentary,116,6.5
6104,43994,The Encounter,2015,Horror,85,2.0
6105,43998,Lost & Found,2015,Adventure,90,4.5
6106,44000,Havenhurst,2015,Horror,80,6.0
6107,44002,The Throwaways,2015,Action,90,5.0
6108,44007,Frankenstein vs. The Mummy,2015,Horror,115,9.0
6109,44009,About Scout,2015,Drama,109,4.0
6110,44010,Camino,2015,Action,103,5.1
6111,44012,The Leisure Class,2015,Comedy,86,5.0
6112,44013,The Night Crew,2015,Action,89,2.7
6113,44015,Riot,2015,Action,87,4.7
6114,44016,Waffle Street,2015,Comedy,86,5.0
6115,44018,4Got10,2015,Action,84,5.4
6116,44022,A Mission for Christmas,2015,Comedy,88,4.0
6117,44024,Accidental Switch,2015,Action,90,5.8
6118,44034,French Dirty,2015,Comedy,72,5.0
6119,44035,The Bridge,2015,Drama,90,4.0
6120,44036,Those People,2015,Drama,89,4.0
6121,44038,Stuff,2015,Drama,98,7.0
6122,44040,Kidnapped: The Hannah Anderson Story,2015,Thriller,87,4.0
6123,44044,Stealing Cars,2015,Drama,94,6.0
6124,44048,David and Goliath,2015,Drama,92,3.5
6125,44053,Love Finds You in Charm,2015,Drama,90,4.7
6126,44054,Fire Twister,2015,Action,90,3.7
6127,44063,All Things Must Pass: The Rise and Fall of Tower Records,2015,Documentary,94,6.0
6128,44066,Fatal Memories,2015,Thriller,90,5.0
6129,44067,A Wish Come True,2015,Comedy,90,5.2
6130,44068,Sun Choke,2015,Drama,83,5.5
6131,44070,Full of Grace,2015,Drama,83,6.0
6132,44076,Fatal Flip,2015,Thriller,86,6.5
6133,44077,Teen Beach 2,2015,Comedy,104,5.5
6134,44078,3-D Rarities,2015,Documentary,147,7.0
6135,44081,Agoraphobia,2015,Horror,86,1.5
6136,44084,Night of the Wild,2015,Horror,89,2.4
6137,44086,Martian Land,2015,Action,86,2.1
6138,44087,Night of the Living Deb,2015,Comedy,85,4.5
6139,44089,From Rocky to Creed: The Legacy Continues,2015,Documentary,60,7.8
6140,44091,A Christmas Reunion,2015,Romantic,90,5.0
6141,44093,The Bride He Bought Online,2015,Thriller,83,5.6
6142,44095,Dangerous Company,2015,Thriller,87,2.0
6143,44097,Patient Killer,2015,Thriller,89,5.0
6144,44099,Spirit Riders,2015,Comedy,92,2.5
6145,44101,Road Wars,2015,Action,90,2.5
6146,44103,The Gourmet Detective,2015,Thriller,90,2.0
6147,44104,The Burning Dead,2015,Horror,82,2.0
6148,44106,Bad Blood,2015,Action,87,4.0
6149,44107,Hulk Blood Tapes,2015,Drama,79,2.0
6150,44111,Isolation,2015,Action,86,1.0
6151,44113,Eyewitness,2015,Thriller,120,4.3
6152,44115,American Guinea Pig: Bloodshock,2015,Horror,98,7.0
6153,44123,Rorschach,2015,Horror,75,6.0
6154,44127,Robo-Dog,2015,Comedy,87,3.5
6155,44129,Girl on the Edge,2015,Drama,100,5.7
6156,44136,"Hello, It's Me",2015,Romantic,90,7.5
6157,44139,Portrait of Love,2015,Romantic,90,4.0
6158,44141,Reluctant Nanny,2015,Romantic,90,6.3
6159,44142,How Not to Propose,2015,Romantic,90,6.0
6160,44143,Bound & Babysitting,2015,Romantic,90,6.8
6161,44144,Murder in Mexico: The Bruce Beresford-Redman Story,2015,Thriller,87,3.8
6162,44146,"Win, Lose or Love",2015,Romantic,90,6.0
6163,44147,Letter Never Sent,2015,Romantic,90,5.7
6164,44149,Rogue Agent,2015,Thriller,97,1.5
6165,44150,Classroom 6,2015,Horror,76,5.0
6166,44151,Back in Time,2015,Documentary,95,7.0
6167,44152,The Reckoning,2015,Romantic,86,4.0
6168,44154,A Prince for Christmas,2015,Romantic,87,3.0
6169,44156,Romantically Speaking,2015,Romantic,90,6.0
6170,44157,The Right Girl,2015,Romantic,90,6.0
6171,44158,His Secret Family,2015,Thriller,83,5.3
6172,44159,Cloudy with a Chance of Love,2015,Romantic,90,5.3
6173,44161,A Rising Tide,2015,Drama,98,5.0
6174,44162,Ruby Strangelove Young Witch,2015,Adventure,93,9.0
6175,44164,Chain of Command,2015,Action,88,4.7
6176,44166,NOFX: Backstage Passport - The Movie,2015,Documentary,103,6.0
6177,44168,Never Let Go,2015,Thriller,93,3.7
6178,44169,Dangerous Lessons,2015,Thriller,85,3.0
6179,44172,Lethal Seduction,2015,Thriller,80,4.0
6180,44173,The Ultimate Legacy,2015,Drama,90,6.0
6181,44175,Get a Job,2016,Comedy,82,4.6
6182,44176,Jane Got a Gun,2016,Western,97,5.9
6183,44179,Pelé: Birth of a Legend,2016,Biography,104,5.6
6184,44181,Cell,2016,Action,98,4.5
6185,44183,Midnight Special,2016,Drama,112,6.2
6186,44184,Hands of Stone,2016,Biography,116,5.8
6187,44185,Before I Wake,2016,Horror,97,5.6
6188,44186,A Hologram for the King,2016,Drama,97,6.4
6189,44188,Fallen,2016,Fantasy,91,4.1
6190,44189,Batman v Superman: Dawn of Justice,2016,Super-hero,151,5.3
6191,44191,Max Steel,2016,Super-hero,92,7.0
6192,44193,Wild Oats,2016,Comedy,86,5.3
6193,44195,Gods of Egypt,2016,Adventure,127,3.9
6194,44198,Approaching the Unknown,2016,Drama,90,4.3
6195,44199,Viral,2016,Drama,89,4.5
6196,44200,Incarnate,2016,Thriller,91,5.2
6197,44201,Blood Father,2016,Action,88,4.8
6198,44202,London Has Fallen,2016,Action,99,4.2
6199,44203,Warcraft,2016,Fantasy,130,5.0
6200,44205,The Duel,2016,Drama,110,5.7
6201,44206,Pride and Prejudice and Zombies,2016,Horror,108,5.0
6202,44207,Bleed for This,2016,Biography,134,6.3
6203,44208,The Nice Guys,2016,Thriller,116,6.8
6204,44209,Triple Nine,2016,Thriller,115,6.7
6205,44213,The Whole Truth,2016,Thriller,93,5.0
6206,44214,The Last Face,2016,Drama,131,3.9
6207,44219,Monster Trucks,2016,Action,104,5.5
6208,44220,"Hail, Caesar!",2016,Comedy,106,6.7
6209,44221,The Jungle Book,2016,Animation,105,6.7
6210,44222,The Brothers Grimsby,2016,Comedy,82,6.6
6211,44223,Captain Fantastic,2016,Drama,118,6.8
6212,44226,Everybody Wants Some,2016,Comedy,116,6.4
6213,44227,The Light Between Oceans,2016,Drama,133,6.1
6214,44232,Now You See Me: The Second Act,2016,Action,115,4.9
6215,44235,Florence Foster Jenkins,2016,Comedy,110,6.5
6216,44237,Ben-Hur,2016,History,141,3.8
6217,44239,Elvis & Nixon,2016,Comedy,87,5.8
6218,44241,Urge,2016,Thriller,89,3.2
6219,44242,Silence,2016,Drama,159,7.3
6220,44243,Cabin Fever,2016,Horror,99,4.8
6221,44244,Pete's Dragon,2016,Fantasy,102,6.3
6222,44245,Term Life,2016,Thriller,93,4.3
6223,44246,The Secret Scripture,2016,Drama,108,5.5
6224,44251,Exposed,2016,Drama,102,4.2
6225,44253,Money Monster,2016,Thriller,95,5.9
6226,44258,Mine,2016,Thriller,106,5.4
6227,44259,Free State of Jones,2016,Drama,141,6.3
6228,44260,Zoolander 2,2016,Comedy,100,4.6
6229,44261,31,2016,Horror,102,5.9
6230,44262,Love and Friendship,2016,Comedy,92,6.0
6231,44264,The Infiltrator,2016,Thriller,127,6.5
6232,44265,The Man on Carrion Road,2016,Thriller,97,4.0
6233,44268,Deadpool,2016,Super-hero,106,6.9
6234,44272,Bastille Day,2016,Action,91,5.6
6235,44278,How to Be Single,2016,Comedy,110,5.3
6236,44279,Risen,2016,Drama,107,5.8
6237,44281,Inferno,2016,Thriller,121,4.5
6238,44282,Captain America: Civil War,2016,Super-hero,147,6.2
6239,44284,Genius,2016,Biography,104,6.1
6240,44285,Manchester-by-the-Sea,2016,Drama,135,7.2
6241,44291,Deepwater Horizon,2016,Drama,92,6.4
6242,44292,Suicide Squad,2016,Action,137,4.5
6243,44294,The History of Love,2016,Drama,134,6.0
6244,44296,War Dogs,2016,Comedy,114,7.0
6245,44297,Dirty Grandpa,2016,Comedy,102,4.0
6246,44298,The 5th Wave,2016,Fantasy,117,4.5
6247,44304,High Strung,2016,Musical,96,4.5
6248,44305,Ali & Nino,2016,Drama,100,4.5
6249,44306,Autopsy of Jane Doe,2016,Horror,99,6.1
6250,44308,Independence Day: Resurgence,2016,Fantasy,142,4.2
6251,44309,Miss Peregrine's Home for Peculiar Children,2016,Fantasy,123,6.6
6252,44310,Puerto Ricans in Paris,2016,Comedy,90,3.0
6253,44313,13 Hours: The Secret Soldiers of Benghazi,2016,Drama,147,5.1
6254,44316,The Finest Hours,2016,Drama,117,5.5
6255,44317,Ghostbusters,2016,Comedy,116,4.8
6256,44318,X-Men: Apocalypse,2016,Fantasy,140,6.3
6257,44323,Certain Women,2016,Drama,107,7.1
6258,44325,The Bad Batch,2016,Fantasy,115,5.6
6259,44327,All I See Is You,2016,Drama,110,4.5
6260,44328,Officer Downe,2016,Action,92,4.0
6261,44329,I.T.,2016,Thriller,95,4.4
6262,44331,Comancheria,2016,Drama,102,7.3
6263,44334,Bonjour Anne,2016,Comedy,92,3.7
6264,44335,Complete Unknown,2016,Drama,90,5.1
6265,44345,Ride Along 2,2016,Action,102,4.8
6266,44347,Alice Through the Looking Glass,2016,Fantasy,108,5.4
6267,44349,The Magnificent Seven,2016,Western,133,5.9
6268,44350,Assassin's Creed,2016,Action,108,4.5
6269,44354,The Divergent Series: Allegiant,2016,Fantasy,121,5.1
6270,44357,Fifty Shades of Black,2016,Comedy,92,3.0
6271,44359,The Forest,2016,Horror,95,3.9
6272,44368,The Boy,2016,Horror,97,4.9
6273,44370,Shut In,2016,Drama,91,4.3
6274,44372,The Young Messiah,2016,Drama,111,6.5
6275,44377,Sully,2016,Drama,96,7.6
6276,44378,The Accountant,2016,Drama,128,6.4
6277,44379,The Conjuring 2: The Enfield Poltergeist,2016,Horror,133,6.7
6278,44389,Hacksaw Ridge,2016,Drama,131,6.4
6279,44391,Blackbird,2016,Drama,94,6.1
6280,44393,My Big Fat Greek Wedding 2,2016,Comedy,89,4.0
6281,44394,10 Cloverfield Lane,2016,Thriller,105,6.5
6282,44395,The Boss,2016,Comedy,99,4.3
6283,44396,The Huntsman Winter's War,2016,Fantasy,114,5.1
6284,44397,Neighbors 2: Sorority Rising,2016,Comedy,91,3.2
6285,44398,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Action,112,4.0
6286,44399,The Purge: Election Year,2016,Action,105,6.6
6287,44400,Star Trek Beyond,2016,Fantasy,122,6.4
6288,44402,Miracles from Heaven,2016,Drama,109,5.6
6289,44407,Southside with You,2016,Biography,80,3.8
6290,44417,Keeping Up with the Joneses,2016,Comedy,101,5.9
6291,44421,Un monstruo viene a verme,2016,Drama,107,6.3
6292,44423,The Choice,2016,Drama,109,4.5
6293,44427,The Founder,2016,Biography,115,6.3
6294,44428,Arrival,2016,Fantasy,116,7.1
6295,44429,Central Intelligence,2016,Comedy,107,4.1
6296,44431,Antibirth,2016,Horror,90,6.2
6297,44432,The Greasy Strangler,2016,Horror,93,5.0
6298,44433,Outlaws and Angels,2016,Horror,120,4.0
6299,44434,Trash Fire,2016,Horror,91,6.5
6300,44436,Yoga Hosers,2016,Horror,88,3.8
6301,44437,Jason Bourne,2016,Action,123,6.5
6302,44438,Ouija: Origin of Evil,2016,Horror,99,5.7
6303,44439,Spectral,2016,Fantasy,107,5.3
6304,44440,Jack Reacher: Never Go Back,2016,Action,118,5.5
6305,44441,Kickboxer: Vengeance,2016,Action,89,5.1
6306,44442,Barbershop: The Next Cut,2016,Comedy,112,3.7
6307,44446,Rupture,2016,Fantasy,102,6.0
6308,44447,In Dubious Battle,2016,Drama,110,7.0
6309,44450,The BFG,2016,Fantasy,115,6.3
6310,44468,Whiskey Tango Foxtrot,2016,Comedy,111,6.4
6311,44474,The Birth of a Nation,2016,Drama,117,5.6
6312,44475,Christine,2016,Biography,115,5.8
6313,44476,Equity,2016,Drama,100,4.2
6314,44477,The Free World,2016,Drama,100,6.9
6315,44478,Goat,2016,Drama,96,6.0
6316,44479,The Intervention,2016,Comedy,87,4.3
6317,44480,Joshy,2016,Comedy,82,5.7
6318,44481,Lovesong,2016,Drama,84,6.3
6319,44483,Swiss Army Man,2016,Adventure,95,6.5
6320,44484,Tallulah,2016,Drama,111,6.5
6321,44485,White Girl,2016,Drama,88,3.4
6322,44486,Spa Night,2016,Drama,93,6.0
6323,44487,Dog Eat Dog,2016,Action,95,6.4
6324,44495,Army of One,2016,Comedy,92,6.0
6325,44496,Wiener-Dog,2016,Comedy,90,7.2
6326,44498,Little Men,2016,Drama,85,6.0
6327,44499,Indignation,2016,Drama,110,6.8
6328,44500,The Legend of Tarzan,2016,Action,109,4.9
6329,44501,The Fundamentals of Caring,2016,Drama,93,6.7
6330,44508,Dark Night,2016,Horror,85,5.2
6331,44509,The Eyes of My Mother,2016,Drama,77,6.9
6332,44510,Jackie,2016,Biography,95,6.7
6333,44511,Misconduct,2016,Drama,106,5.5
6334,44514,Operation Avalanche,2016,Thriller,93,5.2
6335,44515,Sleight,2016,Action,89,5.0
6336,44517,Jarhead 3: The Siege,2016,Action,90,3.6
6337,44521,Code of Honor,2016,Action,95,4.8
6338,44522,The Lost City of Z,2016,Adventure,140,6.8
6339,44524,Richard Linklater: Dream Is Destiny,2016,Documentary,86,7.3
6340,44525,Michael Jackson's Journey from Motown to Off the Wall,2016,Documentary,110,6.0
6341,44528,Doctor Strange,2016,Super-hero,115,6.5
6342,44530,The Girl on the Train,2016,Thriller,111,5.6
6343,44531,La La Land,2016,Musical,126,7.5
6344,44533,The Eagle Huntress,2016,Documentary,90,6.3
6345,44535,God's Not Dead 2,2016,Drama,121,3.0
6346,44538,Live by Night,2016,Gangster,128,5.8
6347,44539,Mother's Day,2016,Comedy,118,3.9
6348,44540,Mechanic: Resurrection,2016,Action,102,5.3
6349,44543,True Crimes,2016,Thriller,100,5.6
6350,44544,Who Gets the Dog?,2016,Comedy,95,2.5
6351,44547,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,2016,Drama,117,6.8
6352,44548,Don't Breathe,2016,Horror,88,6.5
6353,44549,The Shallows,2016,Drama,87,5.9
6354,44550,Me Before You,2016,Drama,110,6.1
6355,44551,Café Society,2016,Comedy,96,6.2
6356,44552,The Veil,2016,Horror,90,4.8
6357,44553,American Pastoral,2016,Drama,126,6.0
6358,44554,Popstar: Never Stop Never Stopping,2016,Comedy,86,6.2
6359,44555,Nocturnal Animals,2016,Drama,120,7.5
6360,44556,Passengers,2016,Fantasy,116,6.0
6361,44559,Billy Lynn's Long Halftime Walk,2016,Drama,110,6.0
6362,44563,The Great Wall,2016,Action,104,5.7
6363,44570,Rogue One: A Star Wars Story,2016,Fantasy,133,7.1
6364,44572,The Space Between Us,2016,Fantasy,121,5.4
6365,44573,The Edge of Seventeen,2016,Comedy,102,6.8
6366,44578,20th Century Women,2016,Drama,118,6.2
6367,44581,The Promise,2016,Drama,130,5.8
6368,44582,Allied,2016,Drama,121,7.1
6369,44583,War & Peace,2016,Drama,480,6.3
6370,44586,Rules Don't Apply,2016,Drama,126,5.5
6371,44587,Pee-wee's Big Holiday,2016,Comedy,89,2.0
6372,44600,The Perfect Match,2016,Comedy,96,5.0
6373,44601,Mercury Plains,2016,Action,102,3.9
6374,44602,Love on the Sidelines,2016,Comedy,90,5.7
6375,44604,Love in Paradise,2016,Comedy,90,6.0
6376,44605,Love's Complicated,2016,Comedy,90,6.8
6377,44611,My Sweet Audrina,2016,Drama,90,6.2
6378,44613,Actor Martinez,2016,Drama,75,7.0
6379,44619,The Love Witch,2016,Comedy,120,5.8
6380,44623,Message from the King,2016,Thriller,102,4.5
6381,44626,In a Valley of Violence,2016,Western,104,5.4
6382,44627,Paterson,2016,Drama,113,7.2
6383,44628,Mike and Dave Need Wedding Dates,2016,Comedy,98,5.0
6384,44630,Appetite for Love,2016,Romantic,90,5.3
6385,44636,The Assignment,2016,Thriller,95,5.6
6386,44645,Valentine Ever After,2016,Comedy,90,5.2
6387,44647,Kindergarten Cop 2,2016,Comedy,92,5.7
6388,44653,I Am Wrath,2016,Action,92,4.1
6389,44654,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,Action,100,5.7
6390,44656,Eliminators,2016,Action,94,4.4
6391,44658,Sniper: Special Ops,2016,Drama,84,4.7
6392,44660,LBJ,2016,Drama,98,6.5
6393,44661,Broken Vows,2016,Thriller,90,3.2
6394,44669,Home Invasion,2016,Thriller,85,5.1
6395,44673,The Arbalest,2016,Drama,73,6.0
6396,44674,Donald Cried,2016,Comedy,85,7.5
6397,44675,Miss Stevens,2016,Drama,87,6.0
6398,44677,Transpecos,2016,Thriller,86,6.0
6399,44678,Hush,2016,Horror,87,6.0
6400,44680,Pet,2016,Thriller,90,6.4
6401,44681,Jack Goes Home,2016,Horror,100,4.0
6402,44682,Don't Think Twice,2016,Comedy,90,5.0
6403,44683,American Fable,2016,Thriller,82,6.5
6404,44684,Little Sister,2016,Comedy,91,5.7
6405,44685,Teenage Cocktail,2016,Drama,88,4.3
6406,44694,Always Shine,2016,Thriller,85,6.0
6407,44695,Live Cargo,2016,Drama,88,4.0
6408,44696,The Ticket,2016,Drama,97,5.5
6409,44697,Rainbow Time,2016,Comedy,91,6.0
6410,44698,Long Nights Short Mornings,2016,Drama,100,6.0
6411,44701,Between Us,2016,Comedy,93,5.0
6412,44705,Icaros: A Vision,2016,Drama,85,6.0
6413,44706,USS Indianapolis: Men of Courage,2016,Action,130,3.7
6414,44710,The Waiting,2016,Thriller,98,5.0
6415,44711,The Alchemist Cookbook,2016,Drama,82,5.5
6416,44712,Miss Sloane,2016,Drama,132,6.1
6417,44713,The Book of Love,2016,Drama,107,5.3
6418,44714,All We Had,2016,Drama,105,6.0
6419,44715,A Kind of Murder,2016,Thriller,95,5.8
6420,44716,King Cobra,2016,Thriller,91,5.7
6421,44720,The Last Laugh,2016,Documentary,85,7.0
6422,44721,Little Boxes,2016,Drama,84,6.0
6423,44722,Mr. Church,2016,Drama,104,5.5
6424,44723,Vincent N Roxxy,2016,Thriller,110,5.5
6425,44724,Wolves,2016,Drama,109,6.0
6426,44725,Youth in Oregon,2016,Comedy,105,5.8
6427,44726,Holidays,2016,Horror,104,5.8
6428,44727,"Fear, Inc.",2016,Horror,90,8.0
6429,44728,Grass Stains,2016,Drama,110,9.0
6430,44729,Rebirth,2016,Drama,100,6.0
6431,44731,Middle School: The Worst Years of My Life,2016,Comedy,92,3.0
6432,44734,Collateral Beauty,2016,Drama,94,5.0
6433,44735,Ordinary World,2016,Comedy,86,6.0
6434,44736,Lights Out,2016,Horror,81,5.9
6435,44738,Meet the Blacks,2016,Comedy,90,6.0
6436,44739,All the Way,2016,Biography,132,6.2
6437,44741,The Darkness,2016,Horror,92,4.6
6438,44742,The Do Over,2016,Comedy,108,5.8
6439,44745,Vaxxed: From Cover-Up to Catastrophe,2016,Documentary,91,1.0
6440,44748,Denial,2016,Biography,110,6.3
6441,44749,The Suicide Note,2016,Thriller,90,6.3
6442,44751,Manhattan Night,2016,Thriller,113,5.7
6443,44754,Bad Moms,2016,Comedy,101,4.7
6444,44755,Love Is All You Need?,2016,Drama,120,5.0
6445,44765,Hidden Figures,2016,Drama,127,6.6
6446,44767,Nightmare Nurse,2016,Thriller,90,5.0
6447,44768,The Wrong Car,2016,Drama,90,6.4
6448,44769,I Am Watching You,2016,Thriller,90,3.3
6449,44778,When the Bough Breaks,2016,Drama,107,5.1
6450,44788,The Transfiguration,2016,Drama,97,6.8
6451,44792,Below the Surface,2016,Thriller,85,7.7
6452,44794,Almost Christmas,2016,Comedy,112,5.0
6453,44796,Hot Bot,2016,Comedy,86,3.8
6454,44797,The Comedian,2016,Comedy,119,6.5
6455,44798,Office Christmas Party,2016,Comedy,105,4.4
6456,44799,Patriots Day,2016,Drama,130,6.3
6457,44800,Missed Connections,2016,Thriller,90,5.2
6458,44801,Presumed,2016,Thriller,102,5.1
6459,44802,The Bridge Part 2,2016,Drama,90,4.5
6460,44803,The Cheerleader Murders,2016,Thriller,90,5.0
6461,44804,Accidental Engagement,2016,Romantic,90,5.7
6462,44805,Terror Birds,2016,Horror,87,2.6
6463,44806,The Bye Bye Man,2016,Horror,96,5.2
6464,44807,Why Him?,2016,Comedy,111,5.3
6465,44808,You May Now Kill the Bride,2016,Thriller,90,3.0
6466,44815,Never Back Down: No Surrender,2016,Action,90,5.0
6467,44816,Countdown,2016,Action,90,2.0
6468,44824,Confirmation,2016,Drama,109,5.9
6469,44827,Fair Haven,2016,Drama,90,6.0
6470,44832,Paradox,2016,Action,90,6.3
6471,44833,Adventures in Babysitting,2016,Comedy,93,7.5
6472,44834,Crossing Point,2016,Action,92,3.9
6473,44835,Mothers and Daughters,2016,Drama,90,4.0
6474,44837,Hard Sell,2016,Comedy,96,5.0
6475,44840,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,2016,Documentary,95,6.0
6476,44847,Dear Eleanor,2016,Adventure,89,5.0
6477,44857,The Woods,2016,Horror,89,3.9
6478,44864,Natural Born Pranksters,2016,Comedy,90,4.0
6479,44867,Nerve,2016,Thriller,96,5.1
6480,44869,Sharknado 4: The 4th Awakens,2016,Horror,85,3.5
6481,44870,A Time to Dance,2016,Drama,90,2.0
6482,44873,Beyond the Gates,2016,Adventure,84,2.0
6483,44874,Abattoir,2016,Horror,98,5.3
6484,44876,Date with Love,2016,Romantic,90,1.0
6485,44878,Opening Night,2016,Comedy,90,6.0
6486,44880,Morgan,2016,Fantasy,92,6.4
6487,44885,Bedeviled,2016,Horror,91,2.1
6488,44888,Lowriders,2016,Drama,100,4.0
6489,44891,Satanic,2016,Horror,85,3.8
6490,44894,Dead Rising: Endgame,2016,Horror,96,4.6
6491,44895,The Vessel,2016,Drama,110,6.0
